Profession,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence
5,0.857340856,0.377123748,0.524229169,0.139968449,0.529609019,0.030897108,0.660208407,0.050150459,0.112201395,0.37714387
5,0.895744702,0.638389642,0.428866544,0.052602894,0.742583603,0.017158381,0.377692616,0.02622095,0.062532115,0.328389803
5,0.778924641,0.798942889,0.939295796,0.882837618,0.758962085,0.27113602,0.044119561,0.042898515,0.022907807,0.254753295
5,0.795708349,0.361898108,0.6418534,0.779365888,0.476902902,0.506195227,0.57323617,0.381453557,0.531657157,0.370671772
5,0.131944931,0.238622018,0.52246441,0.218948506,0.239724117,0.406053494,0.922696349,0.288915321,0.832205112,0.266590988
5,0.751260432,0.693687478,0.765445035,0.498777774,0.718458035,0.206277781,0.79871769,0.181591608,0.337063795,0.38780158
5,0.796236954,0.865591853,0.86702994,0.29556447,0.903518202,0.113742758,0.117630567,0.056314504,0.198484744,0.006664578
5,0.929399994,0.800192948,0.607315845,0.50713324,0.805071315,0.156630526,0.495408053,0.02252926,0.107621554,0.251500884
5,0.969788388,0.764625798,0.908002972,0.991420767,0.573205173,0.306292742,0.49196978,0.079484103,0.017989838,0.475574391
5,0.850695045,0.321576677,0.486123125,0.142654269,0.49658312,0.05954916,0.513687797,0.200076683,0.394988032,0.387067885
5,0.867414467,0.955464644,0.918632198,0.34252656,0.953925788,0.589394891,0.452829115,0.186105563,0.184793356,0.26551364
5,0.531247695,0.835135939,0.663072916,0.493635019,0.914591992,0.491923742,0.123616213,0.071495771,0.038356344,0.153772329
5,0.059684644,0.100199824,0.005266778,0.090675507,0.083450001,0.632582478,0.662909297,0.564896129,0.157334523,0.393687256
5,0.79653307,0.589410523,0.892638785,0.763420727,0.556867523,0.369080624,0.504157368,0.205420489,0.500551156,0.537339646
5,0.876223803,0.596373465,0.861661552,0.792056868,0.466332227,0.196282847,0.668359699,0.115073689,0.286810709,0.287707401
5,0.811735914,0.243077599,0.78813918,0.091703364,0.613229792,0.058123551,0.306293909,0.253402619,0.360069016,0.074360123
5,0.878412781,0.384650347,0.895217543,0.575478632,0.466011116,0.039164013,0.628919356,0.073226001,0.197791835,0.230660659
5,0.753018037,0.525389951,0.731802231,0.110858337,0.828438914,0.032696813,0.607439827,0.019772544,0.081712915,0.040107712
5,0.857050838,0.569509323,0.771412595,0.338819954,0.409553772,0.10242358,0.698473893,0.233193791,0.813422466,0.420807193
5,0.981717965,0.37422147,0.79000957,0.068960604,0.576242948,0.01002316,0.824814658,0.166451884,0.68415528,0.136437927
5,0.86885048,0.148492183,0.283803367,0.04865601,0.20323764,0.038040327,0.32545056,0.246668205,0.397762006,0.214163101
5,0.793819524,0.495635261,0.952652574,0.431772532,0.762408457,0.093762058,0.267331233,0.200864878,0.19238542,0.230523475
5,0.955550338,0.825148689,0.966887207,0.408714019,0.793455376,0.015231142,0.554660223,0.203939944,0.277782095,0.203451454
5,0.572898213,0.942849241,0.968235466,0.962275404,0.911119891,0.514841484,0.244310119,0.112319214,0.12358851,0.432986392
5,0.972569807,0.183371188,0.520400861,0.090554472,0.641913384,0.057961082,0.292388446,0.218040209,0.294426094,0.202039396
5,0.879591476,0.303906312,0.549033822,0.182669336,0.265792778,0.026251816,0.690540659,0.174517836,0.453759709,0.639253988
5,0.906388038,0.431955604,0.673681861,0.416284154,0.351279242,0.061340888,0.753146479,0.213266518,0.427507143,0.589034451
5,0.405643939,0.760800082,0.897840695,0.98797875,0.972167188,0.486372801,0.512764072,0.162100916,0.8372954,0.774731124
5,0.744170361,0.585507583,0.149148298,0.281307688,0.646980727,0.074453633,0.079036537,0.034368861,0.024806035,0.567059089
5,0.880492719,0.384484742,0.533898081,0.011418736,0.428364158,0.033870249,0.868929558,0.03057244,0.323233224,0.084543805
5,0.62661537,0.300981428,0.48706956,0.718360368,0.57802309,0.10645226,0.102142382,0.026449288,0.000377988,0.141848209
5,0.281095143,0.929168972,0.964736107,0.44028806,0.998181819,0.164743017,0.157989362,0.028279269,0.158356727,0.173235401
5,0.288702195,0.020313278,0.113913361,0.440907054,0.01011538,0.318660516,0.975049749,0.868835124,0.723235219,0.987064408
5,0.781942854,0.068502718,0.364932628,0.082234673,0.662774265,0.002416689,0.250805854,0.199100961,0.080635413,0.122638595
5,0.997797962,0.752112732,0.67334115,0.128025271,0.935228389,0.086290682,0.251438766,0.09532931,0.07771532,0.046661563
5,0.8398398,0.803138815,0.886346396,0.755624262,0.926322865,0.070242401,0.096364479,0.027006037,0.00649609,0.067293793
5,0.988070785,0.319090452,0.259554034,0.186208643,0.339908341,0.155936737,0.760615086,0.141860844,0.386538558,0.311623716
5,0.842476701,0.016764991,0.250665043,0.283507701,0.096415412,0.013841021,0.80993057,0.679855765,0.339437201,0.826056655
5,0.727762894,0.866317349,0.949195674,0.45011833,0.905389436,0.146492973,0.127673858,0.169083132,0.156161811,0.227307543
5,0.657719834,0.331146327,0.717768988,0.413039204,0.716419635,0.028311567,0.824122543,0.02084363,0.014984885,0.413755044
5,0.857714709,0.259803595,0.862740788,0.176723188,0.404274594,0.039791891,0.907604367,0.197692594,0.601052753,0.361820425
5,0.795057611,0.208867996,0.794949572,0.323530342,0.495368226,0.010924515,0.600732777,0.022681284,0.025548102,0.150326691
5,0.584984703,0.751642108,0.815400951,0.564194027,0.812183764,0.123418103,0.356231458,0.111589122,0.192349402,0.247662874
5,0.81622806,0.263365805,0.961077437,0.271213395,0.501984026,0.077742921,0.588004503,0.644893181,0.351878148,0.396587384
5,0.990274251,0.480331018,0.268990899,0.68488684,0.497845848,0.024583908,0.20796348,0.036475093,0.004058685,0.364687296
5,0.969665463,0.484801752,0.743513317,0.342905994,0.529633214,0.017942151,0.527056783,0.043703122,0.031155762,0.091230721
5,0.426806121,0.953756145,0.88203462,0.630815291,0.965962425,0.386465464,0.45571467,0.078723749,0.437816946,0.438944071
5,0.709929879,0.623083843,0.963669276,0.662944864,0.494829536,0.908219446,0.9988623,0.879978717,0.950030906,0.952318025
5,0.155066715,0.515500687,0.221982644,0.642848822,0.230589251,0.609507756,0.503127587,0.187378288,0.182566417,0.36491816
5,0.640938936,0.89696163,0.752906827,0.469547762,0.864695536,0.167354379,0.385995252,0.034672559,0.2175454,0.08246073
5,0.632062536,0.465063278,0.952419536,0.836103599,0.547663016,0.310695781,0.355126765,0.338957114,0.462302273,0.367245508
5,0.831363872,0.439013146,0.532163195,0.099441686,0.62112684,0.046891259,0.665293947,0.277936351,0.346314068,0.267475301
5,0.514701395,0.755052446,0.576363365,0.693283389,0.084106958,0.751401386,0.242710843,0.016039975,0.70696493,0.677782355
5,0.575104701,0.731713725,0.997366243,0.996002884,0.666641248,0.531917906,0.237953188,0.516505494,0.125965541,0.603763563
5,0.829672689,0.403227225,0.776174519,0.055387862,0.807682481,0.018217879,0.718227328,0.014594679,0.090912803,0.066943377
5,0.917266914,0.565842171,0.833385501,0.8082674,0.736813561,0.051606562,0.232590161,0.147691633,0.031080908,0.276549783
5,0.819345974,0.154280537,0.314392811,0.112921492,0.394414547,0.012880557,0.633744191,0.303392921,0.519892418,0.382876576
5,0.723989263,0.027712987,0.319325091,0.241587803,0.173172175,0.05086756,0.349156478,0.414345732,0.321211209,0.634403041
5,0.922261677,0.711088261,0.752257513,0.448594219,0.886526304,0.006709215,0.694074887,0.03923469,0.190409502,0.088773613
5,0.832157432,0.666041663,0.931491074,0.642111448,0.839920201,0.201759145,0.132710537,0.093784133,0.103903428,0.158382629
5,0.325429406,0.006459048,0.228776826,0.039916586,0.083498614,0.015810537,0.726117501,0.709430176,0.77468946,0.660020067
5,0.62424918,0.780556299,0.195088968,0.078744854,0.612672252,0.097561274,0.606974056,0.029833106,0.136103082,0.206798707
5,0.325427442,0.799534599,0.940366895,0.950302942,0.587011039,0.791276032,0.324684434,0.141806591,0.780334094,0.676563343
5,0.892678431,0.269552962,0.636769851,0.037703954,0.73428987,0.004587699,0.529669032,0.311962594,0.303769263,0.219548062
5,0.943855045,0.198565172,0.528932261,0.208781182,0.329241403,0.009213813,0.48310468,0.290227567,0.438075343,0.370431443
5,0.737083715,0.939801011,0.003313939,0.267499176,0.5,0.203891071,0.761327416,0.419715449,0.5,0.960838835
6,0.646390765,0.83484153,0.276818114,0.111869052,0.5,0.13164286,0.854396069,0.183170919,0.5,0.906660837
6,0.551267256,0.655291338,0.76263852,0.897181835,0.59218283,0.397322378,0.329018182,0.048896793,0.024140845,0.425950249
6,0.705028709,0.985927318,0.150518269,0.756592333,0.792460629,0.508157894,0.128923187,0.008286996,0.033720524,0.330799313
6,0.699835353,0.846881986,0.474330427,0.482784271,0.697571018,0.714482893,0.817016611,0.109714865,0.19840122,0.713288381
6,0.829300028,0.388928598,0.04578818,0.057259205,0.212712893,0.145291821,0.432809989,0.032916686,0.303494211,0.455506718
6,0.603555678,0.341435584,0.632279546,0.443613445,0.171576279,0.237605037,0.650027127,0.469322797,0.413789137,0.85380848
6,0.933347021,0.77295253,0.222990705,0.549948918,0.163687452,0.329236979,0.362916144,0.099111916,0.495053695,0.615555273
6,0.175842877,0.047643171,0.288472089,0.31995589,0.017009343,0.680994214,0.969277572,0.78598986,0.891168687,0.967510689
6,0.784307244,0.886796392,0.29367382,0.762316183,0.788035498,0.428815482,0.226996683,0.015477452,0.037324411,0.889633622
6,0.614120367,0.712313445,0.684357976,0.19062373,0.85264827,0.067867768,0.556605276,0.08356859,0.179412759,0.178230719
6,0.64549569,0.949147214,0.418986816,0.475522842,0.384600558,0.748263909,0.710060108,0.512542693,0.474058649,0.985749887
6,0.999230094,0.542934478,0.933350177,0.477136461,0.565771177,0.111487257,0.901110693,0.221601253,0.537588981,0.333359873
6,0.852831778,0.763961978,0.098800675,0.260814153,0.574714608,0.069325761,0.194672723,0.010993459,0.018202629,0.62053647
6,0.495136697,0.686680282,0.145893519,0.156020819,0.573699703,0.05777097,0.388141445,0.154207607,0.207063794,0.21683291
6,0.992579898,0.96794367,0.636804289,0.511039293,0.796083423,0.274136934,0.293463212,0.02892267,0.021457912,0.527107725
6,0.343701747,0.215986938,0.031592969,0.738476989,0.528468408,0.429229447,0.324477415,0.027499422,0.000989549,0.59492433
6,0.866452788,0.887584348,0.607117417,0.515473214,0.666414129,0.264832083,0.599786667,0.069080011,0.122278977,0.60622923
6,0.417089707,0.175222587,0.185501062,0.721509942,0.200242801,0.339047122,0.521856678,0.346573055,0.251403471,0.675032998
6,0.733144054,0.616468228,0.46928804,0.639503255,0.228786109,0.336668481,0.330797548,0.036550634,0.452812771,0.316045994
6,0.83941882,0.521626765,0.047574674,0.114268866,0.16655809,0.031516898,0.37577419,0.089421378,0.033654019,0.583588236
6,0.508590171,0.759603603,0.333727892,0.420016209,0.546122491,0.5689753,0.082226319,0.163864555,0.332698352,0.604754017
6,0.980622314,0.07261928,0.071115478,0.000432203,0.085802726,0.010245506,0.974631648,0.225793716,0.835026057,0.518701851
6,0.96389519,0.889931944,0.896095238,0.93554782,0.692804898,0.165512787,0.300538178,0.024861377,0.029562924,0.392465447
6,0.422864219,0.514519066,0.040161647,0.068751576,0.241567563,0.619575087,0.876062187,0.203370137,0.408717903,0.782833363
6,0.742410856,0.473947861,0.190981546,0.183998181,0.196854332,0.18424027,0.620410998,0.273638786,0.52797789,0.799618915
6,0.481188545,0.510143407,0.571068832,0.623686822,0.230725601,0.239256345,0.489553256,0.248667891,0.184648691,0.679191945
6,0.726559522,0.747600218,0.105983005,0.266782018,0.679350569,0.045948452,0.740952061,0.001390063,0.023923347,0.54252564
6,0.961871033,0.62435062,0.175283382,0.224295795,0.55391059,0.040499494,0.146452989,0.012726851,0.000601183,0.355129129
6,0.631883399,0.80517119,0.42829452,0.291497241,0.699439942,0.7526346,0.121941461,0.12435622,0.061706689,0.21767836
6,0.531235134,0.898816027,0.496466296,0.28526538,0.861379414,0.27783017,0.189749601,0.081612678,0.103516686,0.598211054
6,0.837319462,0.845242523,0.149731132,0.342621925,0.351917985,0.111861269,0.447840517,0.007586207,0.015255098,0.506018379
6,0.723876556,0.118378059,0.516356659,0.782354858,0.153043771,0.169475902,0.600719924,0.557909504,0.348414244,0.888443067
6,0.594392768,0.111534487,0.165996441,0.161894192,0.185337696,0.081690274,0.251116051,0.296001495,0.187396792,0.360575004
6,0.954658258,0.489145735,0.342687205,0.442277786,0.499842054,0.155171582,0.500865214,0.051459725,0.018879757,0.703146708
6,0.978414896,0.764630949,0.138213426,0.600451955,0.244574072,0.561858324,0.053122267,0.033539218,0.236994968,0.663167386
6,0.731931461,0.605875581,0.340189353,0.194992127,0.513383552,0.426544353,0.347762786,0.107770462,0.210034079,0.646953143
6,0.108191473,0.337001191,0.08700926,0.630777196,0.043406469,0.660310558,0.369267366,0.076300407,0.388950768,0.31102936
6,0.16397663,0.645484093,0.491774088,0.54025555,0.706196303,0.077051873,0.374043944,0.120302328,0.092950845,0.091960795
6,0.937246313,0.371462065,0.537424847,0.468249432,0.254362937,0.136263887,0.850026196,0.3521099,0.059299379,0.963516012
6,0.578197493,0.967141012,0.941590655,0.945153477,0.782018162,0.911230996,0.960272171,0.334761632,0.304241256,0.911079026
6,0.512142122,0.660066328,0.233736701,0.078242167,0.147421508,0.49998276,0.390185443,0.506934778,0.207012494,0.624533476
6,0.263751996,0.513068977,0.012462701,0.573489003,0.141127504,0.457326883,0.356678021,0.627119841,0.809636056,0.527946556
6,0.970554518,0.14839578,0.277240542,0.24922512,0.574754742,0.001200839,0.762919521,0.211151549,0.051741626,0.518282093
6,0.700079552,0.708874417,0.816260486,0.361770604,0.823720674,0.273757414,0.40326775,0.285188077,0.199784019,0.215763505
6,0.626926343,0.836054072,0.41522996,0.633503267,0.395193512,0.358163841,0.663247759,0.190871699,0.743153419,0.311157428
6,0.688818712,0.829595295,0.399294622,0.671786186,0.574881155,0.307318384,0.387671031,0.050171166,0.080298018,0.285216948
6,0.739681495,0.953550928,0.783440813,0.862861551,0.579330328,0.576345469,0.484868447,0.116500375,0.154763395,0.613328455
6,0.54795422,0.968574426,0.538836192,0.611561439,0.584533947,0.469129424,0.215147831,0.033117234,0.105211193,0.443332556
6,0.889198628,0.870180205,0.509010825,0.203728059,0.842939281,0.270211519,0.485468225,0.008816664,0.115500528,0.616205301
6,0.993074521,0.713721773,0.68649811,0.689806352,0.553219891,0.023503445,0.712338133,0.037080012,0.026050771,0.402071865
6,0.877665507,0.563128617,0.702401816,0.170770041,0.743470135,0.024198099,0.557338319,0.080999261,0.139943211,0.248820877
6,0.447272537,0.541116056,0.780784959,0.616596327,0.532527975,0.380152241,0.842541893,0.407552989,0.716841153,0.64163754
6,0.579351669,0.974700689,0.695662705,0.38444555,0.764108754,0.453210157,0.244497686,0.109648078,0.313176604,0.461773307
6,0.687274829,0.130702052,0.310024705,0.195112626,0.413384446,0.092798192,0.654013743,0.383337667,0.535189872,0.172376853
6,0.698256702,0.428033944,0.720136522,0.223556422,0.445172678,0.052930285,0.83729116,0.077352567,0.682652714,0.200196189
6,0.139474733,0.449268995,0.034415699,0.398371707,0.255551044,0.417768051,0.569489261,0.295103706,0.498033486,0.239495506
6,0.87031643,0.648258843,0.716855014,0.017907108,0.96289652,0.225057847,0.213997766,0.494184117,0.827022258,0.073052123
6,0.965384151,0.908339109,0.494989473,0.448294457,0.81888999,0.047329146,0.302267903,0.011886375,0.040858245,0.327834501
6,0.099329466,0.646826368,0.528992204,0.348751737,0.633360099,0.2632242,0.355123273,0.118780685,0.476847638,0.006227878
6,0.015025744,0.371227392,0.540260078,0.351276636,0.19094549,0.556885876,0.387567706,0.375695554,0.914008704,0.244960654
6,0.268645325,0.648295255,0.037798125,0.421559575,0.172182535,0.46137805,0.181158113,0.115181335,0.187221441,0.189420452
6,0.870250653,0.802302369,0.952316491,0.34893139,0.909046491,0.02869532,0.01314968,0.064632472,0.011150356,0.026444925
6,0.639038247,0.648366529,0.388117237,0.360194898,0.742433289,0.205546556,0.569242085,0.043417594,0.047510587,0.328987024
6,0.918744612,0.631428933,0.5986649,0.649328056,0.632623424,0.188539541,0.590883432,0.034098653,0.067771371,0.706950226
6,0.301405586,0.365778759,0.447298198,0.349407825,0.643366414,0.276349109,0.283568993,0.239981133,0.265273371,0.04752646
6,0.511623685,0.504880025,0.978924332,0.287350995,0.772987194,0.114885869,0.793426777,0.128278043,0.19285452,0.182870945
6,0.261428684,0.226199076,0.332595451,0.141800045,0.555101977,0.280879304,0.262209519,0.32615495,0.422147259,0.104156813
6,0.075019288,0.201279439,0.872306101,0.881571864,0.062031226,0.795244323,0.246852113,0.650561991,0.789091918,0.646223381
6,0.722846383,0.864786836,0.362197455,0.500806431,0.701696303,0.154502507,0.359771515,0.020195767,0.148624608,0.320466963
6,0.80343908,0.057480615,0.132868317,0.028376095,0.271937642,0.063115076,0.39626068,0.359574924,0.328859721,0.364949225
6,0.748656294,0.495089939,0.595524955,0.580367671,0.573550957,0.345375506,0.881268561,0.582809774,0.369341732,0.803586274
6,0.132282674,0.833277469,0.022969022,0.128193023,0.688499212,0.153606923,0.177306968,0.007831598,0.125289208,0.252381343
6,0.296777088,0.031589528,0.090023407,0.301422082,0.114268917,0.198447834,0.752734088,0.544786157,0.496638811,0.781915344
6,0.886002357,0.628251604,0.495258487,0.142458682,0.641394139,0.091447003,0.664478072,0.161702285,0.070574444,0.580711816
6,0.700847456,0.890567074,0.827984166,0.601547729,0.858619124,0.251505552,0.735974551,0.140427203,0.489595313,0.543133282
6,0.609185409,0.398707763,0.448415419,0.226437024,0.463666841,0.118624697,0.557984881,0.027400912,0.194244989,0.409447945
6,0.545854242,0.772303785,0.569392643,0.765190873,0.704565443,0.83328357,0.437676255,0.106569002,0.390832596,0.61149849
6,0.846039833,0.603034038,0.280361532,0.214414857,0.533052339,0.260600714,0.45234241,0.038816129,0.235379894,0.363289307
6,0.767583992,0.833384358,0.608401937,0.460371007,0.612229716,0.207200802,0.666626757,0.040832214,0.107598272,0.794026296
6,0.86416332,0.862420779,0.744424669,0.275026191,0.880253113,0.025273951,0.386886886,0.052267738,0.174041852,0.147140372
6,0.515795665,0.510565916,0.074123625,0.321052872,0.383578102,0.196707906,0.576288679,0.036169242,0.04351294,0.610271518
6,0.731917662,0.797442539,0.294178813,0.467912201,0.446029921,0.340264498,0.481478261,0.150306127,0.197276263,0.345431861
6,0.725961624,0.55456356,0.586487859,0.181143159,0.664899935,0.117427049,0.411202602,0.101230059,0.422984872,0.250003254
